gene_id	gene_short_name	locus	FPKM_ECT095_R1	FPKM_ECT095_R2	FPKM_ECT105_R1	FPKM_ECT105_R2	FPKM_ECT115_R1	FPKM_ECT115_R2	FPKM_ECT125_R1	FPKM_ECT125_R2	FPKM_MES095_R1	FPKM_MES095_R2	FPKM_MES105_R1	FPKM_MES105_R2	FPKM_MES115_R1	FPKM_MES115_R2	FPKM_MES125_R1	FPKM_MES125_R2
ENSMUSG00000000787	Ddx3x	chrX:13280969-13294052	137.018	184.664	112.293	151.743	130.36	177.239	125.936	168.971	117.366	212.532	125.32	185.28	125.445	211.667	92.32	175.737
ENSMUSG00000000791	Il12rb1	chr8:70808448-70821424	0.0296265	0.0180387	0	0.0204217	0.0128764	0	0.0405509	0	0.0132095	0.0366307	0.146791	0.0421167	0.113096	0.17847	0.066761	0.105658
ENSMUSG00000000792	Slc5a5	chr8:70882888-70892757	0.02907	0.0337823	0	0.0573675	0.0120541	0.0389627	0.0126549	0.0192815	0.0123693	0.0171479	0.0288066	0.0826512	0.0264693	0.0208847	0.0250003	0
ENSMUSG00000000794	Kcnn3	chr3:89520163-89667761	0.059027	0.171488	0.0242167	0.0388285	0.110142	0.0197786	0.167023	0.0587269	0.25116	0.261143	0.14623	0.0839121	0.268731	0.25444	0.45687	0.301273
ENSMUSG00000000804	Usp32	chr11:84984441-85140038	4.6119	6.17024	3.78274	7.09708	2.97265	6.61561	4.38691	6.93223	1.80195	4.12659	2.99204	4.40887	3.13495	4.97022	3.43198	5.74581
ENSMUSG00000000805	Car4	chr11:84957787-84966044	2.44831	3.34703	0	0.0764895	0	0	0	0	1.78849	3.2793	0.0384085	0	0	0	0	0
ENSMUSG00000000811	Txnrd3	chr6:89643987-89675529	3.72162	4.46441	3.94026	3.43526	3.70864	3.96233	3.82816	3.54344	6.11709	5.9132	4.10427	3.94662	3.74394	3.81651	4.29758	4.55473
ENSMUSG00000000817	Fasl	chr1:161780688-161788495	0	0	0	0	0	0	0	0.0291462	0	0.025921	0	0	0	0	0	0
ENSMUSG00000000823	Zfp512b	chr2:181582102-181592803	5.65766	11.3699	7.31297	18.0941	8.77021	16.3077	7.31213	15.6418	3.12846	8.8333	4.15446	9.27464	7.26917	10.003	5.55681	12.0241
ENSMUSG00000000826	Dnajc5	chr2:181520484-181555133	23.4803	26.1897	22.2629	23.2126	28.9656	28.0776	27.3465	26.2572	29.4533	32.9531	28.3691	30.0848	32.7852	32.8519	26.516	31.6377
ENSMUSG00000000827	Tpd52l2	chr2:181497164-181517966	41.3987	43.6286	37.3561	38.6529	43.0858	42.4006	41.0258	36.0216	54.1245	49.2532	43.8572	44.7157	49.9246	44.4412	40.0522	42.4789
ENSMUSG00000000838	Fmr1	chrX:68678540-68717963	19.1322	39.0598	9.49852	20.9055	10.6613	18.0138	7.4354	16.3363	10.9834	22.4962	10.064	22.4114	11.5487	22.7958	12.9141	24.1255
ENSMUSG00000000861	Bcl11a	chr11:24078055-24174123	1.73311	1.47691	13.1521	14.3365	26.5078	18.036	31.2316	25.7235	2.3536	1.35255	26.8385	32.2516	47.7556	44.098	49.5601	44.1029
ENSMUSG00000000869	Il4	chr11:53612459-53618669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000876	Pxmp4	chr2:154585757-154603708	4.74595	4.15166	5.25461	5.00154	6.60023	5.55664	6.5011	6.75674	3.94709	3.05219	4.7058	4.32798	7.18067	4.65882	6.09675	6.6164
ENSMUSG00000000881	Dlg3	chrX:100767721-100818408	21.6251	23.432	20.6005	20.8861	17.3028	17.5821	17.4528	18.0745	13.0861	13.3852	17.7187	21.2211	18.2949	20.9464	15.3425	20.3849
ENSMUSG00000000884	Gnb1l	chr16:18498712-18566679	5.9937	4.20508	7.48605	4.70435	8.20282	7.99309	8.42174	5.8807	4.62984	3.21853	4.50399	5.14384	6.82028	5.58544	5.03106	4.2444
ENSMUSG00000000889	Dbh	chr2:27165232-27183200	0	0	0	0	0	0	0	0	0	0	0.0220339	0.0237072	0	0	0	0
ENSMUSG00000000901	Mmp11	chr10:75923221-75936496	14.9954	9.68931	16.4223	16.8788	27.5113	21.5415	36.8722	31.339	3.65407	3.15544	5.71024	4.70917	15.4891	7.84824	31.9293	20.2145
ENSMUSG00000000902	Smarcb1	chr10:75896768-75921617	104.444	87.8177	101.047	76.9997	99.1758	76.1168	90.8656	76.1096	108.473	88.0755	117.476	89.543	113.337	90.7808	115.264	90.5631
ENSMUSG00000000903	Vpreb3	chr10:75943056-75949657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000915	Hip1r	chr5:123973627-124005558	6.64761	5.34528	8.30831	8.05357	7.57389	7.42136	11.9905	10.5401	2.13997	1.94304	3.22482	2.59812	3.84303	3.10088	1.88677	3.40137
ENSMUSG00000000916	Nsun5	chr5:135369952-135376798	7.09624	7.21022	5.38676	6.64	5.64898	5.16246	7.13646	6.97207	11.9486	11.7072	9.66422	9.65637	7.5498	8.28788	7.14711	7.82487
ENSMUSG00000000934	Top1mt	chr15:75657034-75678800	1.52074	2.15709	2.56904	2.55974	3.17148	2.75765	2.57018	2.78869	2.47412	2.24265	2.98438	2.95668	3.70609	2.8599	2.75032	2.76991
ENSMUSG00000000938	Hoxa10	chr6:52231196-52240854	1.1271	0.601703	7.99548	12.5539	22.0701	5.31727	1.53059	1.94489	18.9675	17.1634	83.2292	109.312	65.3383	95.561	59.206	68.8023
ENSMUSG00000000942	Hoxa4	chr6:52189670-52191753	2.13593	2.57525	0.306705	0.386385	0.33213	0.178925	0.325438	0.17709	7.72513	7.15022	0.546783	1.13866	0.486211	0.613806	0.321459	0.363392
ENSMUSG00000000957	Mmp14	chr14:54431611-54445364	60.4152	47.6204	48.3992	39.8276	57.1769	46.244	47.843	43.7512	29.5313	26.6821	53.2805	43.6325	73.1413	50.7777	94.881	71.0307
ENSMUSG00000000958	Slc7a7	chr14:54369441-54417780	1.18245	0.511828	0.815115	0.757691	1.05525	0.281911	0.252183	0.493009	1.77606	1.00916	1.83116	1.95379	1.70977	2.26804	3.3618	2.7358
ENSMUSG00000000959	Oxa1l	chr14:54360840-54369673	43.3967	33.259	38.3542	34.747	43.7166	37.4829	50.2848	40.2372	37.7455	34.8758	41.3416	33.2314	42.702	37.4871	46.936	34.8346
ENSMUSG00000000976	Heatr6	chr11:83753695-83783754	5.15493	6.36055	6.58103	7.47008	5.85305	7.2648	6.83119	7.82381	5.82547	7.25322	8.55877	8.89082	7.07513	8.00597	8.71003	8.97657
ENSMUSG00000000982	Ccl3	chr11:83647843-83649355	0	0	0	0	0.0921523	0.0744666	0	0	0.047281	0.0655471	0.036704	0	1.06236	0.159662	0.143344	0.151239
ENSMUSG00000000983	Wfdc18	chr11:83709014-83711348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001014	Icam4	chr9:21029372-21030595	0.0876501	0.336775	0.271756	0	0.210399	0.166463	0.517983	0.174419	0.611749	0.60431	1.03369	0.923783	0.877984	0.810915	0.0376932	0.342601
ENSMUSG00000001016	Ilf2	chr3:90476146-90488379	127.78	116.433	115.839	109.164	130.73	105.922	120.245	101.771	168.668	135.493	170.273	159.475	166.13	160.584	164.332	139.225
ENSMUSG00000001017	Chtop	chr3:90498955-90509498	86.9736	83.0494	79.315	83.3949	90.6054	82.873	92.4262	81.8547	90.9808	86.5034	85.3089	89.6119	92.674	97.181	93.8373	95.0935
ENSMUSG00000001018	Snapin	chr3:90488033-90491033	13.9066	12.1334	9.88932	13.5911	12.375	15.4142	11.4543	12.9135	6.57471	6.8751	5.51222	7.62534	7.73814	8.62703	6.7202	9.16339
ENSMUSG00000001020	S100a4	chr3:90603770-90606045	0	0.147194	0	0.166629	0	0	0	0	0.145451	0	0.0564563	0.180061	0	0.368376	1.10242	0.251712
ENSMUSG00000001021	S100a3	chr3:90584658-90602702	11.8191	9.62877	8.83171	4.02851	0.693991	1.63355	0.640892	0.55506	0	0	0	0.0849735	0.0761302	0	0	0
ENSMUSG00000001023	S100a5	chr3:90608522-90611780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001025	S100a6	chr3:90612881-90614414	46.4869	33.7604	74.8416	61.7947	43.632	70.8656	29.5534	35.6778	1.61267	1.32144	3.49628	2.76435	3.82092	2.03533	4.49547	2.35268
ENSMUSG00000001027	Scn4a	chr11:106318591-106349389	0.0129004	0.0149916	0.0105852	0.00848601	0	0.00864525	0	0.00855656	0.0109783	0.0152195	0.00426118	0	0	0	0.0221888	0.00877912
ENSMUSG00000001029	Icam2	chr11:106377655-106388075	0.0663939	0.0861625	0	0.112629	0	0.0993748	0.206762	0.0440376	10.2484	7.63147	5.13245	6.03774	9.68366	7.03809	8.68979	6.3792
ENSMUSG00000001034	Mapk7	chr11:61488811-61494296	20.7115	19.2006	19.584	17.3088	26.0279	21.1557	20.4017	16.5801	23.9306	26.633	34.4885	33.3164	36.0062	33.2731	32.874	29.9534
ENSMUSG00000001036	Epn2	chr11:61517248-61579687	10.5008	11.3361	10.8809	10.9455	10.3367	10.9379	12.6481	11.5199	10.146	10.0181	9.32506	10.3762	11.5284	11.8513	10.86	12.6736
ENSMUSG00000001039	B9d1	chr11:61505143-61512931	29.9201	17.9625	24.9423	19.2295	26.2879	22.4326	27.6359	18.6243	21.2849	9.97075	28.3718	22.5508	30.0442	20.3693	23.3691	16.7432
ENSMUSG00000001052	Sec24b	chr3:129982758-130060907	15.9062	23.2806	16.8009	21.8072	19.4596	22.234	20.207	24.0609	16.8309	27.5927	25.2033	27.2302	22.6384	28.6487	21.8111	28.2005
ENSMUSG00000001053	N4bp3	chr11:51643062-51650842	15.3057	11.9962	11.9909	7.55179	7.85491	8.98878	5.88598	3.76852	9.43662	7.42294	16.471	11.8347	9.25011	8.51079	7.98457	7.82971
ENSMUSG00000001054	Rmnd5b	chr11:51623672-51635896	8.96665	8.53939	9.47487	8.17133	9.55813	8.67645	10.2059	7.63	6.81168	6.78571	13.9204	13.1199	12.6449	11.706	14.4258	12.4192
ENSMUSG00000001056	Nhp2	chr11:51619734-51623714	99.6571	72.7145	71.1816	43.3632	80.9873	46.4761	86.1972	40.4729	162.943	95.3105	84.5076	60.849	74.5269	53.756	58.5185	36.3558
ENSMUSG00000001062	Vps9d1	chr8:123242355-123254348	4.52806	4.79715	5.26599	8.14144	6.10312	8.43813	5.56402	6.62865	3.42039	4.43095	4.4668	6.61658	6.12652	5.89392	5.83073	8.04078
ENSMUSG00000001065	Zfp276	chr8:123254194-123269745	2.53714	3.06147	2.39215	5.02801	2.70199	5.3228	2.75787	5.04791	2.28625	3.98514	2.59709	5.03801	2.71286	4.14579	2.45441	5.03693
ENSMUSG00000001076	C1ql4	chr15:99084085-99087817	1.38589	1.61055	0.426438	0.569783	0	0	0.025138	0.0766027	0	0	0.0190741	0	0.0262897	0	0	0.0392976
ENSMUSG00000001082	Mfsd10	chr5:34633641-34637212	18.1886	17.8313	25.6923	22.935	18.7501	23.1637	20.6592	19.4043	15.4406	15.8289	20.1776	21.0714	21.2261	21.4498	22.6429	21.8375
ENSMUSG00000001089	Luzp1	chr4:136469760-136554780	29.2932	39.1162	30.0372	31.9622	24.7802	39.6055	31.2406	36.7601	16.6771	28.3743	23.591	24.8478	17.7551	24.7246	15.0801	22.5641
ENSMUSG00000001095	Slc13a2	chr11:78397086-78422217	0	0	0	0	0	0	0	0	0	0.0208164	0	0	0	0	0	0
ENSMUSG00000001098	Kctd10	chr5:114363566-114380508	34.9521	29.2843	27.131	23.7862	28.9465	26.4497	32.0306	24.7418	51.2878	42.1109	43.1688	39.1757	34.6008	31.7678	33.4324	27.7941
ENSMUSG00000001100	Poldip2	chr11:78512192-78522736	44.4233	39.8258	44.4412	35.4644	45.8105	41.7952	48.7612	40.5693	51.152	41.9957	46.3477	37.4668	47.9388	39.1494	44.6368	41.7937
ENSMUSG00000001103	Sebox	chr11:78503446-78505081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001105	Ift20	chr11:78536360-78541737	20.6684	21.4749	20.1575	19.9911	20.4959	20.8083	19.8804	18.1697	21.2822	15.2922	16.3153	19.735	19.583	17.9093	21.566	17.4275
ENSMUSG00000001119	Col6a1	chr10:76708791-76726168	1.14181	0.530761	0.868755	0.614532	0.869446	0.473026	0.325347	0.275396	2.14653	1.70221	4.34072	3.03979	3.38362	2.56533	5.2401	3.03751
ENSMUSG00000001120	Pcbp3	chr10:76761856-76961887	11.9612	11.9311	11.2245	9.86255	13.1744	9.46819	8.3455	9.0534	10.2267	10.5194	13.6147	12.7955	15.409	12.9508	14.7076	14.6701
ENSMUSG00000001123	Lgals9	chr11:78962973-78984946	0	0	0.195086	0.110508	0.766252	0.525381	0.390036	0.105132	0.190615	0	0.546707	0.557232	1.19822	0.764372	5.55261	1.60055
ENSMUSG00000001127	Araf	chrX:20848542-20860519	21.3392	22.6941	20.332	29.8485	17.6098	24.9524	16.7406	24.3074	15.3801	19.945	14.6595	23.4505	19.8655	21.2828	14.4576	21.5593
ENSMUSG00000001128	Cfp	chrX:20925453-20931555	0.572302	1.17899	0.811113	2.8406	0.66878	2.09198	0.679464	2.07052	0.841232	1.10484	1.34046	2.88451	1.82386	2.65384	0.783016	2.40763
ENSMUSG00000001131	Timp1	chrX:20870165-20874735	4.06092	2.65547	3.26985	2.79447	2.72947	1.1628	1.97227	1.04653	11.0728	6.33413	3.90357	5.21465	7.45853	3.87823	4.52317	3.89533
ENSMUSG00000001134	Uxt	chrX:20951661-20962017	11.965	10.4567	10.1369	11.5821	11.3345	10.3	13.4239	9.48463	13.7005	9.81229	12.0494	8.43552	10.8946	10.8324	10.6664	8.87075
ENSMUSG00000001138	Cnnm3	chr1:36511866-36528237	7.28381	8.0925	7.74667	8.29315	7.67738	8.25603	7.25118	8.03947	5.42596	6.5812	5.78603	6.90488	6.90559	6.83662	6.8172	7.87499
ENSMUSG00000001143	Lman2l	chr1:36419870-36445271	16.8196	12.4741	17.9552	16.6563	13.7684	14.9168	12.6061	13.602	10.67	9.92047	14.7607	11.4953	14.2231	12.3762	14.0748	14.5181
ENSMUSG00000001150	Mcm3ap	chr10:76468926-76515857	18.3721	21.8783	23.3124	20.4208	18.6728	20.666	17.034	17.1759	21.141	23.1122	25.2941	27.7085	21.9899	24.9855	21.405	24.1179
ENSMUSG00000001151	Pcnt	chr10:76351262-76442786	11.4366	13.3129	7.58898	9.83203	10.5314	10.3528	8.27208	11.3633	9.39679	11.8989	12.0177	12.1611	13.6921	12.9167	9.30321	12.7884
ENSMUSG00000001155	Ftcd	chr10:76575647-76589561	0	0	0	0	0	0	0	0	0	0.0519494	0	0	0	0	0.0568035	0
ENSMUSG00000001156	Mxd1	chr6:86647041-86669161	2.64508	3.57204	2.87387	3.65994	2.8822	3.65526	2.7678	3.77504	1.6922	2.08756	2.36805	3.35385	4.31546	3.56471	3.92205	6.07065
ENSMUSG00000001157	Gmcl1	chr6:86691767-86733383	11.5138	12.7415	11.1073	17.5585	13.955	20.0157	13.0171	20.5962	7.61434	11.1178	8.67578	12.7555	10.2101	12.877	10.8721	15.2423
ENSMUSG00000001158	Snrnp27	chr6:86675150-86684522	37.5832	25.4272	32.5925	26.4453	39.1229	28.8752	35.1694	27.0479	52.1774	31.8842	44.9844	35.275	44.3119	32.6135	37.7584	30.7623
ENSMUSG00000001166	Oas1c	chr5:120800193-120812514	0.297222	0.404095	0.633332	0.317712	0.308113	0.273878	0.258776	0.382138	0.031617	0.131495	0.193391	0.24285	0.595243	0.195962	0.389098	0.230633
ENSMUSG00000001168	Oas1h	chr5:120861420-120873506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001173	Ocrl	chrX:47912386-47965868	4.95215	7.03711	5.63761	9.65853	7.01473	9.11491	5.91993	10.542	5.16199	8.01479	5.78825	10.2222	8.06455	11.7938	7.59992	12.5992
ENSMUSG00000001175	Calm1	chr12:100199434-100209814	94.6732	80.3214	121.182	89.2858	89.8698	86.3511	91.2964	73.9075	123.499	91.328	117.127	101.285	92.0325	90.8414	85.0748	75.5625
ENSMUSG00000001211	Agpat3	chr10:78269177-78352489	17.2897	14.3188	18.3012	14.3913	16.2874	17.3191	20.4115	15.6669	16.0618	12.1257	13.1833	11.0664	14.0614	10.3913	18.2175	15.4696
ENSMUSG00000001225	Slc26a3	chr12:31390870-31473917	0	0.0170073	0	0	0	0	0.0127419	0	0	0	0	0	0	0	0	0
ENSMUSG00000001227	Sema6b	chr17:56123084-56140343	0.227823	0.198566	0.355182	0.224798	0.141704	0.183212	0.115581	0.105775	1.78903	1.45017	0.862402	0.633106	0.84259	0.619939	0.989459	0.782975
ENSMUSG00000001228	Uhrf1	chr17:56303320-56323486	148.508	147.142	152.934	123.888	148.77	136.007	134.683	127.875	171.223	172.272	215.033	187.786	168.365	178.274	124.887	129.236
ENSMUSG00000001229	Dpp9	chr17:56186816-56218889	22.4019	23.1162	23.8048	20.0962	22.072	19.4759	19.559	19.1924	22.7673	24.8664	26.9653	24.3867	23.7973	21.7669	17.4324	19.3483
ENSMUSG00000001240	Ramp2	chr11:101246027-101248250	1.64551	0.376179	0.755685	0.459203	1.99858	0.253798	0.404974	0.133151	17.3776	11.5275	16.1616	14.9668	22.0348	14.8693	21.4446	14.0799
ENSMUSG00000001247	Lsr	chr7:30957769-30973464	66.8396	55.6413	74.1741	63.5969	54.8361	61.2688	55.4707	45.4415	7.24721	4.92958	13.5377	13.9463	18.2661	12.287	23.3101	13.9736
ENSMUSG00000001248	Gramd1a	chr7:31130126-31155896	8.31029	17.4135	8.51227	31.9272	11.5655	28.0285	7.76797	20.9555	6.97406	13.4605	9.08758	25.3788	11.677	17.4825	9.81347	19.458
ENSMUSG00000001249	Hpn	chr7:31098724-31115290	12.7093	11.4354	15.805	10.8453	6.75673	8.49786	4.64285	5.39522	0.42209	0.398935	0.404201	0.173533	0.245501	0.370839	0.160002	0.23261
ENSMUSG00000001260	Gabrg1	chr5:70751046-70842617	0.02427	0.0141021	0.0146387	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001270	Ckb	chr12:111669360-111672338	2.42861	1.78073	6.92717	4.94483	7.8645	7.40143	9.11232	6.02148	5.01924	3.47916	12.6442	8.87781	12.8205	10.801	11.8106	5.50914
ENSMUSG00000001280	Sp1	chr15:102406142-102436404	21.894	29.106	22.2241	24.3233	19.3514	27.1774	29.4759	30.9831	15.8401	24.4716	21.9739	24.7747	16.5891	26.9432	23.8295	28.6337
ENSMUSG00000001281	Itgb7	chr15:102215994-102231944	0.951741	1.23505	0.911086	1.1401	0.821514	1.33314	1.1673	1.3291	0.296988	0.157268	0.230419	0.248046	0.659459	0.364669	0.720589	0.752791
ENSMUSG00000001285	Myg1	chr15:102331708-102338139	37.1623	32.2434	33.5625	25.2809	37.5376	26.3457	38.5763	26.59	44.1959	31.97	47.8349	36.2405	47.5733	36.9806	44.0901	32.0419
ENSMUSG00000001288	Rarg	chr15:102234937-102257517	28.9195	26.1337	27.7745	24.8881	57.2178	28.8745	53.6399	38.3154	35.0547	32.2466	77.7129	63.4465	96.5807	62.9061	112.936	85.0006
ENSMUSG00000001289	Pfdn5	chr15:102326115-102331873	173.073	121.964	168.135	126.542	184.162	141.306	174.836	138.129	177.126	103.184	160.37	133.148	155.633	131.865	183.809	134.902
ENSMUSG00000001300	Efnb2	chr8:8617433-8661242	14.4913	17.4104	23.0375	24.8392	19.6237	25.8305	22.7065	23.6059	29.261	37.3243	10.2948	15.0951	8.50539	10.8956	9.15535	9.72897
ENSMUSG00000001305	Rrp15	chr1:186720977-186749358	29.5751	33.4707	25.6419	28.0165	29.0691	25.9946	23.9263	24.9587	44.9083	51.6534	33.9682	36.8683	25.6678	30.1817	20.5583	22.363
ENSMUSG00000001313	Rnd2	chr11:101468174-101471853	8.05986	6.24424	6.66346	4.01655	3.29144	3.31446	2.71123	2.91596	4.13095	2.77338	2.35974	2.82105	5.3651	4.16735	7.6404	5.94206
ENSMUSG00000001323	Srr	chr11:74906358-74925948	3.36141	2.51083	4.46813	3.76573	4.01788	3.04504	3.70477	3.22147	2.12781	2.72227	3.97341	5.81144	5.69932	4.2485	8.86013	5.32154
ENSMUSG00000001333	Sync	chr4:129287616-129308559	0	0	0.0342023	0.0274195	0.0172842	0.0558682	0	0.055295	0	0	0.0137685	0	0	0.0299463	0.0179238	0.0283666
ENSMUSG00000001334	Fndc5	chr4:129136998-129144593	1.94078	1.39619	1.31442	0.95243	2.41427	1.69287	1.86407	1.4303	3.05415	1.6173	1.26178	1.27001	2.805	1.77055	2.50361	2.51573
ENSMUSG00000001348	Acp5	chr9:22126726-22135711	2.84176	2.11027	1.69967	3.13448	7.69178	4.12244	11.0152	3.18904	6.11927	4.41502	6.92359	8.07037	6.52511	6.33481	5.26545	2.45036
ENSMUSG00000001349	Cnn1	chr9:22099215-22109630	0.292577	0.0623149	0	0.0645041	0.0148233	0.066303	0.0426876	0.152584	0.570773	0.539581	0.0673375	0.195898	0.299876	0.0704487	0.0421657	0.0243296
ENSMUSG00000001366	Fbxo9	chr9:78081498-78109065	3.78954	5.79839	5.62755	5.98155	6.54153	6.0522	6.14041	7.69889	5.33656	7.84705	6.12329	9.59088	7.66131	10.9327	6.03007	10.2611
ENSMUSG00000001376	Vps50	chr6:3498381-3603531	7.75386	11.2482	6.66201	9.72748	7.58121	9.51272	7.15462	10.2827	7.57689	11.1308	6.3499	11.513	6.85623	10.8262	6.66217	10.1217
ENSMUSG00000001380	Hars	chr18:36766529-36783205	45.3643	42.2639	38.3476	34.1805	47.0354	35.3674	40.4846	33.3282	53.8975	55.0607	57.6879	47.621	53.5142	50.5022	37.4477	40.2295
ENSMUSG00000001383	Zmat2	chr18:36793922-36799660	49.5164	44.0448	47.7779	43.6365	54.4975	46.6794	53.9466	45.3	47.6264	41.7334	48.4449	48.2504	55.6971	50.6922	46.5735	51.3546
ENSMUSG00000001403	Ube2c	chr2:164769897-164778822	157.9	134.159	145.972	121.12	168.008	122.669	142.335	106.039	149.419	139.605	193.379	166.706	212.311	180.77	190.686	164.16
ENSMUSG00000001415	Smg5	chr3:88336259-88362338	23.2503	26.9079	19.5643	25.8932	23.1857	25.3019	20.0428	24.0523	28.5634	35.9975	24.9232	35.283	27.6345	32.6924	17.3375	28.194
ENSMUSG00000001416	Cct3	chr3:88297115-88321767	276.728	254.355	228.493	184.167	236.609	187.733	216.172	171.379	429.848	353.303	323.782	282.253	276.393	268.095	232.744	204.454
ENSMUSG00000001418	Glmp	chr3:88325022-88331313	64.5516	46.5278	100.483	76.2459	71.8405	67.173	73.7272	53.7248	40.7923	29.5309	52.8479	48.484	63.3912	41.1279	67.8276	51.6864
ENSMUSG00000001419	Mef2d	chr3:88142371-88172086	9.39938	7.25394	8.93903	8.49731	9.25707	9.299	11.5732	9.8916	7.88596	10.824	11.7745	13.004	10.782	10.3799	11.8559	12.2998
ENSMUSG00000001420	Tmem79	chr3:88328654-88336148	3.67919	3.07812	6.95325	6.57024	4.99912	4.92799	9.97488	7.2803	1.35031	1.35665	1.50982	1.30739	1.84178	1.04877	0.979153	1.33918
ENSMUSG00000001424	Snd1	chr6:28475138-28935162	98.0973	82.3672	92.7069	63.6609	82.4177	69.6948	84.1417	62.7407	77.8536	61.3843	81.229	55.8789	85.1126	61.3615	91.2384	59.8394
ENSMUSG00000001435	Col18a1	chr10:77052177-77166548	338.46	256.816	473.131	300.249	285.632	295.671	377.363	269.039	37.7612	30.609	49.7396	32.5211	52.4514	31.8043	45.3473	28.7028
ENSMUSG00000001436	Slc19a1	chr10:77032240-77061002	9.51161	8.80815	7.6121	6.87801	10.0914	8.11289	9.11668	7.3258	15.4282	17.6085	12.5436	10.8089	11.3277	10.5842	8.98659	9.49255
ENSMUSG00000001440	Kpnb1	chr11:97159713-97187881	183.578	182.398	139.789	123.979	125.878	114.702	116.303	105.202	221.715	257.843	196.511	194.066	157.476	185.744	121.351	145.578
ENSMUSG00000001441	Npepps	chr11:97205841-97280638	24.7353	30.5268	20.4736	21.2436	15.9249	23.4359	20.1135	24.3512	17.0362	20.3909	16.9447	19.5105	17.9745	21.1298	18.6088	23.6818
ENSMUSG00000001444	Tbx21	chr11:97098070-97115331	0	0	0	0.0225043	0	0.0229266	0	0.0226914	0.101897	0	0.033901	0	0.0155752	0.0245781	0.102975	0.0465632
ENSMUSG00000001445	Mrpl10	chr11:97041559-97049213	43.6103	35.8771	39.0691	31.8943	40.3038	34.0605	40.3192	29.4026	52.2722	42.8743	47.5428	42.534	47.2835	41.5201	40.2882	34.3777
ENSMUSG00000001467	Cyp51	chr5:4081144-4104746	36.853	38.1089	33.5436	32.2328	29.4942	33.6647	22.3301	23.3092	28.6163	29.4791	25.6692	28.8729	31.5252	36.3853	25.4741	27.8056
ENSMUSG00000001472	Tcf25	chr8:123373752-123403835	69.1562	56.3388	66.8757	57.2403	74.1769	59.7381	80.8064	61.9194	64.2692	55.0148	62.4982	56.3727	77.6588	63.7517	79.3586	67.9375
ENSMUSG00000001473	Tubb6	chr18:67390716-67402748	57.6974	41.0408	155.503	100.191	14.6842	34.0235	4.11236	4.04865	62.1898	42.9792	24.8189	19.2142	20.6437	17.6456	13.9569	9.26399
ENSMUSG00000001482	Def8	chr8:123423526-123463270	29.3222	24.8195	29.366	24.0551	35.9329	28.6671	45.871	29.842	28.8435	18.6967	26.4449	21.5033	33.3643	24.1957	33.6027	23.6918
ENSMUSG00000001493	Meox1	chr11:101877509-101894374	20.7826	19.2901	6.52017	4.6994	1.94848	3.50748	1.67971	2.02715	7.21744	5.04795	0.214524	0.190083	0.556567	0.494034	0.788518	0.545969
ENSMUSG00000001494	Sost	chr11:101962457-101967015	18.7043	13.5732	51.9582	41.058	37.1906	65.4347	16.7332	34.6771	0.157771	0.218723	0.993423	0.234272	1.12539	1.06554	0.141725	0.39252
ENSMUSG00000001496	Nkx2-1	chr12:56531957-56536908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001497	Pax9	chr12:56691766-56712822	0	0.0116867	0.0502742	0.147828	0.184374	0.148266	0.0355754	0.0270937	0	0.0120369	0.490206	0.663273	1.41137	3.31864	1.94007	3.28465
ENSMUSG00000001504	Irx2	chr13:72628819-72634198	5.33666	4.82367	6.22174	11.6238	3.65162	7.35548	3.95391	7.52388	0.620933	2.08047	0.224436	0.230479	0.470582	0.440223	2.32951	1.12143
ENSMUSG00000001506	Col1a1	chr11:94936223-94953042	19.7075	7.65628	6.70144	3.88064	13.1357	5.30975	8.46668	4.72213	18.3041	12.4464	14.3611	9.62093	37.3591	16.2208	122.979	30.0271
ENSMUSG00000001507	Itga3	chr11:95044473-95076801	114.493	100.58	93.3182	77.8737	64.6769	81.2561	75.1315	70.4495	2.56115	2.08138	2.16316	1.45932	3.22423	1.49702	2.03151	0.990215
ENSMUSG00000001508	Sgca	chr11:94962790-94976327	0	0.162155	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001510	Dlx3	chr11:95120118-95125296	48.0273	56.6662	40.3723	34.0841	42.9976	53.5187	91.6458	61.4586	0.277846	0.28889	0.517657	0.278484	2.00667	0.703687	6.80905	2.13301
ENSMUSG00000001517	Foxm1	chr6:128362966-128376146	31.4533	33.8879	31.7494	30.2323	36.9693	28.7006	27.4739	27.7058	30.3169	42.1389	45.115	51.5037	50.3173	52.7139	36.4323	39.7747
ENSMUSG00000001518	Itfg2	chr6:128409443-128424931	7.46121	11.6703	7.11821	13.8565	9.14268	13.891	8.187	10.2255	10.1902	9.776	9.8419	15.0519	10.3643	13.5673	7.89352	11.0604
