gene_id	gene_short_name	locus	ECT095_R1	ECT095_R2	ECT105_R1	ECT105_R2	ECT115_R1	ECT115_R2	ECT125_R1	ECT125_R2	MES095_R1	MES095_R2	MES105_R1	MES105_R2	MES115_R1	MES115_R2	MES125_R1	MES125_R2
ENSMUSG00000001158	Snrnp27	chr6:86675150-86684522	416	469	458	434	1089	470	905	439	1398	586	1539	534	1110	490	994	483
ENSMUSG00000001166	Oas1c	chr5:120800193-120812514	8	17	8	16	22	13	16	12	2	6	9	5	13	4	7	9
ENSMUSG00000001168	Oas1h	chr5:120861420-120873506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001173	Ocrl	chrX:47912386-47965868	297	682	384	739	991	745	845	841	753	744	1096	743	1099	898	1097	1004
ENSMUSG00000001175	Calm1	chr12:100199434-100209814	4638	6736	7227	6637	10616	6306	10213	5447	14153	7551	17378	6935	9911	6153	9659	5415
ENSMUSG00000001211	Agpat3	chr10:78269177-78352489	590	854	806	852	1331	908	1592	857	1128	704	1238	574	984	511	1220	736
ENSMUSG00000001225	Slc26a3	chr12:31390870-31473917	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000001227	Sema6b	chr17:56123084-56140343	15	15	21	16	16	14	12	8	200	112	134	42	86	45	116	55
ENSMUSG00000001228	Uhrf1	chr17:56303320-56323486	5772	9982	7055	7608	13594	7609	12034	7203	15009	11438	25171	10277	14217	9686	10864	7424
ENSMUSG00000001229	Dpp9	chr17:56186816-56218889	993	1718	1309	1324	2405	1255	2026	1239	2403	1831	3558	1473	2298	1306	1787	1230
ENSMUSG00000001240	Ramp2	chr11:101246027-101248250	15	6	9	6	50	4	10	1	466	202	556	232	509	203	537	226
ENSMUSG00000001247	Lsr	chr7:30957769-30973464	1719	2411	2292	2441	3391	2283	3236	1716	443	209	1038	492	1024	426	1363	520
ENSMUSG00000001248	Gramd1a	chr7:31130126-31155896	276	820	349	1390	998	1268	593	1028	519	721	956	1057	856	828	764	919
ENSMUSG00000001249	Hpn	chr7:31098724-31115290	298	428	425	366	377	287	263	191	20	17	24	6	15	10	10	9
ENSMUSG00000001260	Gabrg1	chr5:70751046-70842617	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001270	Ckb	chr12:111669360-111672338	43	56	155	136	365	206	389	164	214	110	703	222	518	272	504	148
ENSMUSG00000001280	Sp1	chr15:102406142-102436404	1757	4171	2143	3335	3506	3418	5200	3871	3004	3633	4925	2981	2811	3116	3654	3476
ENSMUSG00000001281	Itgb7	chr15:102215994-102231944	34	70	36	39	57	41	74	42	23	7	23	12	38	17	53	28
ENSMUSG00000001285	Myg1	chr15:102331708-102338139	542	799	612	601	1355	622	1322	613	1568	785	2237	736	1500	768	1572	699
ENSMUSG00000001288	Rarg	chr15:102234937-102257517	1025	1538	1213	1306	4850	1500	4501	1975	2849	1803	8071	2950	7295	2966	9254	4211
ENSMUSG00000001289	Pfdn5	chr15:102326115-102331873	1350	1620	1585	1502	3414	1594	3044	1616	3237	1306	3850	1379	2734	1339	3348	1498
ENSMUSG00000001300	Efnb2	chr8:8617433-8661242	830	1582	1613	2083	2617	2134	2898	2017	3646	3600	1778	1070	1070	861	1212	704
ENSMUSG00000001305	Rrp15	chr1:186720977-186749358	512	937	508	698	1171	617	913	608	1792	1424	1684	838	942	679	807	531
ENSMUSG00000001313	Rnd2	chr11:101468174-101471853	136	182	135	102	133	84	108	72	161	78	119	65	203	96	294	145
ENSMUSG00000001323	Srr	chr11:74906358-74925948	116	123	124	185	317	163	293	194	180	133	360	190	431	196	616	326
ENSMUSG00000001333	Sync	chr4:129287616-129308559	0	0	1	1	1	2	0	2	0	0	1	0	0	1	1	1
ENSMUSG00000001334	Fndc5	chr4:129136998-129144593	63	79	54	49	191	85	142	74	236	90	126	58	203	80	190	122
ENSMUSG00000001348	Acp5	chr9:22126726-22135711	48	65	34	78	326	107	430	81	247	127	357	201	244	148	212	61
ENSMUSG00000001349	Cnn1	chr9:22099215-22109630	3	3	0	1	1	2	1	1	17	12	5	3	9	1	1	1
ENSMUSG00000001366	Fbxo9	chr9:78081498-78109065	94	229	173	214	373	213	329	268	298	297	446	305	423	341	341	349
ENSMUSG00000001376	Vps50	chr6:3498381-3603531	355	891	374	684	846	651	740	709	805	852	877	746	691	684	706	677
ENSMUSG00000001380	Hars	chr18:36766529-36783205	1188	1786	1199	1283	2937	1294	2445	1241	3369	2285	4461	1667	3020	1718	2291	1471
ENSMUSG00000001383	Zmat2	chr18:36793922-36799660	1336	2052	1590	1797	3591	1895	3356	1844	3035	1909	4042	1829	3329	1892	2943	2035
ENSMUSG00000001403	Ube2c	chr2:164769897-164778822	1860	2685	2103	2161	4789	2130	3840	1864	4125	2746	6941	2717	5514	2912	5189	2807
ENSMUSG00000001415	Smg5	chr3:88336259-88362338	1235	2490	1279	2135	2994	2029	2451	1943	3587	3253	4060	2651	3256	2419	2142	2216
ENSMUSG00000001416	Cct3	chr3:88297115-88321767	6564	10380	6581	6668	13682	6658	11741	6118	23760	14115	23284	9290	14473	8705	12728	7127
ENSMUSG00000001418	Glmp	chr3:88325022-88331313	695	852	1231	1180	1889	1040	1737	859	948	529	1745	692	1535	649	1678	844
ENSMUSG00000001419	Mef2d	chr3:88142371-88172086	463	664	548	700	1171	742	1440	812	977	917	1821	969	1254	799	1482	979
ENSMUSG00000001420	Tmem79	chr3:88328654-88336148	72	111	207	210	285	171	546	243	73	46	80	36	82	29	52	38
ENSMUSG00000001424	Snd1	chr6:28475138-28935162	4119	5915	4784	4033	8451	4354	8094	3898	7693	4332	10423	3252	7872	3523	8896	3660
ENSMUSG00000001435	Col18a1	chr10:77052177-77166548	19436	25299	31984	26156	39934	24945	48827	22922	5097	2967	8234	2528	6537	2542	5867	2405
ENSMUSG00000001436	Slc19a1	chr10:77032240-77061002	223	385	248	290	621	335	546	300	924	778	965	424	601	394	533	394
ENSMUSG00000001440	Kpnb1	chr11:97159713-97187881	13683	22514	12650	13539	22653	12248	19847	11372	39051	31278	43875	19570	25516	18546	20891	15316
ENSMUSG00000001441	Npepps	chr11:97205841-97280638	1290	2492	1319	1665	2015	1717	2448	1843	2095	1635	2602	1305	2061	1395	2277	1653
ENSMUSG00000001444	Tbx21	chr11:97098070-97115331	0	0	0	1	0	1	0	1	7	0	3	0	1	1	7	2
ENSMUSG00000001445	Mrpl10	chr11:97041559-97049213	856	1227	955	956	1934	960	1837	897	2453	1367	2812	1137	2018	1117	1867	954
ENSMUSG00000001467	Cyp51	chr5:4081144-4104746	1777	3112	1967	2327	3463	2360	2485	1662	3264	2373	3722	1918	3372	2409	2862	1940
ENSMUSG00000001472	Tcf25	chr8:123373752-123403835	2128	3225	2559	3090	5622	3035	5889	3216	4657	2972	5998	2616	5388	2777	5729	3201
ENSMUSG00000001473	Tubb6	chr18:67390716-67402748	1197	1464	3956	3166	735	1058	197	126	3044	1513	1565	561	949	511	676	283
ENSMUSG00000001482	Def8	chr8:123423526-123463270	1028	1511	1235	1297	2974	1458	3511	1575	2080	1130	2586	1121	2412	1175	2624	1211
ENSMUSG00000001493	Meox1	chr11:101877509-101894374	559	877	210	188	124	138	101	80	450	228	17	7	32	18	49	22
ENSMUSG00000001494	Sost	chr11:101962457-101967015	457	574	1577	1533	2220	2402	949	1293	10	10	73	8	60	36	8	14
ENSMUSG00000001496	Nkx2-1	chr12:56531957-56536908	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001497	Pax9	chr12:56691766-56712822	0	1	3	11	22	11	4	2	0	1	73	46	160	233	229	240
ENSMUSG00000001504	Irx2	chr13:72628819-72634198	136	174	206	371	255	286	286	230	54	74	15	10	29	10	126	46
ENSMUSG00000001506	Col1a1	chr11:94936223-94953042	1404	941	590	419	2328	564	1403	509	3099	1487	3138	957	5916	1591	20613	3136
ENSMUSG00000001507	Itga3	chr11:95044473-95076801	6773	9555	6963	6841	9571	6958	10121	6118	325	179	402	121	358	129	254	86
ENSMUSG00000001508	Sgca	chr11:94962790-94976327	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001510	Dlx3	chr11:95120118-95125296	1487	3003	1514	1596	3219	2464	6516	2858	20	15	50	12	138	30	487	96
ENSMUSG00000001517	Foxm1	chr6:128362966-128376146	1325	2565	1764	2231	3879	2032	2731	1904	3048	3082	5980	3323	4861	3228	3811	2760
ENSMUSG00000001518	Itfg2	chr6:128409443-128424931	199	375	215	434	573	410	411	379	569	399	693	450	598	429	430	372
ENSMUSG00000001520	Nrip2	chr6:128399295-128408932	0	1	0	0	0	0	0	0	0	0	1	1	0	0	2	1
ENSMUSG00000001521	Tulp3	chr6:128321160-128355851	977	1798	1414	1594	2576	1722	2259	1494	1788	1388	2648	1294	2001	1193	1942	1220
ENSMUSG00000001524	Gtf2h4	chr17:35667729-35673739	542	725	455	438	982	436	841	417	1477	792	1558	575	1109	595	826	512
ENSMUSG00000001525	Tubb5	chr17:35833920-35838306	39805	55548	42075	37832	88173	39142	85306	38144	108764	63925	156049	55047	101124	53755	116755	50247
ENSMUSG00000001542	Ell2	chr13:75706756-75772364	405	788	469	766	814	870	827	760	231	240	149	133	214	140	181	206
ENSMUSG00000001552	Jup	chr11:100370618-100397749	2623	3792	3575	3614	6885	4572	10426	4965	1062	632	1594	568	1726	623	2026	783
ENSMUSG00000001555	Fkbp10	chr11:100415696-100424824	688	866	1182	1097	2819	1231	1862	1068	1840	950	4471	1589	3769	1611	4568	1981
ENSMUSG00000001558	Klhl10	chr11:100441916-100457022	2	5	5	11	15	8	10	7	6	9	7	6	15	13	16	13
ENSMUSG00000001566	Mnx1	chr5:29473033-29478470	0	0	0	3	6	1	0	0	0	0	138	83	8	25	1	0
ENSMUSG00000001569	Nom1	chr5:29434663-29457843	511	1136	661	880	1258	928	1260	916	1084	1321	1735	942	1006	848	858	885
ENSMUSG00000001576	Ergic1	chr17:26561488-26656931	2312	3812	3483	3795	6337	3569	5647	3720	4670	3770	5958	2914	4958	2979	5696	3241
ENSMUSG00000001583	Tnk1	chr11:69851004-69858730	52	165	97	269	176	241	349	297	2	3	6	2	6	9	5	5
ENSMUSG00000001588	Acap1	chr11:69881566-69895539	0	1	1	6	5	3	0	5	7	11	34	30	26	22	4	7
ENSMUSG00000001604	Tcea3	chr4:136247951-136274898	94	127	131	147	159	122	158	125	26	7	36	7	23	21	22	7
ENSMUSG00000001622	Csn3	chr5:87925578-87932665	17	17	0	1	0	0	0	0	35	27	0	0	0	0	2	0
ENSMUSG00000001627	Ifrd1	chr12:40201566-40248504	236	657	208	559	491	507	297	462	950	1317	1131	1112	441	825	455	640
ENSMUSG00000001630	Stk38l	chr6:146724994-146778812	150	371	232	280	314	236	391	308	274	296	451	235	250	240	392	226
ENSMUSG00000001632	Brpf1	chr6:113307136-113324860	522	1138	680	1169	1737	1107	1354	1135	1066	1335	2342	1428	1672	1375	1398	1326
ENSMUSG00000001642	Akr1b3	chr6:34303933-34317478	1021	1340	920	798	2142	841	1989	817	4091	2008	4198	1434	2951	1435	2754	1198
ENSMUSG00000001655	Hoxc13	chr15:102921102-102928814	9	31	399	498	1320	959	2720	1580	1	0	11	1	26	15	3	0
ENSMUSG00000001656	Hoxc11	chr15:102954426-102957708	0	0	30	43	369	262	1157	516	0	0	2	1	14	2	3	1
ENSMUSG00000001657	Hoxc8	chr15:102990606-102993821	754	1165	976	1072	405	576	109	175	86	65	18	6	9	4	0	0
ENSMUSG00000001661	Hoxc6	chr15:103009572-103011881	603	918	432	574	280	325	140	189	762	593	93	18	7	3	3	1
ENSMUSG00000001663	Gstt1	chr10:75783812-75798584	8	9	2	5	11	1	6	3	5	3	23	5	69	15	274	78
ENSMUSG00000001665	Gstt3	chr10:75774114-75781414	74	111	79	81	89	63	129	53	21	9	41	15	63	20	166	51
ENSMUSG00000001666	Ddt	chr10:75771229-75773414	471	610	320	343	705	339	532	299	766	445	1104	472	887	438	914	450
ENSMUSG00000001670	Tat	chr8:109990436-109999803	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000001672	Marveld3	chr8:109947913-109962203	18	30	52	91	71	86	135	88	2	0	2	1	2	2	6	3
ENSMUSG00000001674	Ddx18	chr1:121553834-121567989	1044	1922	1083	1200	2017	1205	1945	1082	3494	2679	3594	1519	1898	1483	1583	1036
ENSMUSG00000001687	Ubl3	chr5:148504634-148552789	274	588	408	511	741	584	1091	611	685	532	692	346	568	407	882	514
ENSMUSG00000001700	Gramd3	chr18:56432131-56503792	245	375	339	386	585	388	670	474	451	281	597	322	420	274	363	267
ENSMUSG00000001707	Eef1e1	chr13:38644206-38659058	404	483	376	426	833	419	799	415	1333	766	953	451	634	409	516	311
ENSMUSG00000001729	Akt1	chr12:112653820-112674884	3017	4438	4234	4104	10004	4546	9341	4495	10839	6065	15824	5764	10620	5271	10741	5180
ENSMUSG00000001739	Cldn15	chr5:136966615-136975858	2	4	4	10	6	5	3	4	7	14	7	2	8	1	2	1
ENSMUSG00000001741	Il16	chr7:83642824-83739937	13	29	8	11	14	10	3	4	55	38	129	56	99	59	142	82
ENSMUSG00000001750	Tcirg1	chr19:3896049-3907133	44	102	46	230	167	217	194	250	90	95	209	284	179	258	216	217
ENSMUSG00000001751	Naglu	chr11:101070011-101077672	96	117	120	99	220	99	134	87	131	61	245	56	203	71	252	120
ENSMUSG00000001755	Coasy	chr11:101082564-101086619	386	568	491	581	1123	591	1033	629	739	417	1051	500	982	498	858	587
ENSMUSG00000001761	Smo	chr6:29735693-29761365	3173	4689	4294	4235	8931	4451	8434	4218	8167	5073	12276	4540	8682	4582	9792	4880
ENSMUSG00000001763	Tspan33	chr6:29694221-29718559	35	85	29	55	70	30	24	23	120	75	333	172	120	121	63	67
ENSMUSG00000001767	Crnkl1	chr2:145917478-145935014	842	1376	890	919	1780	1078	1694	1049	2058	1285	2446	1013	1763	1028	1819	1004
ENSMUSG00000001768	Rin2	chr2:145784733-145887616	260	559	456	615	597	435	485	462	201	181	165	135	789	383	1671	1152
ENSMUSG00000001773	Folh1	chr7:86718976-86775943	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000001774	Chordc1	chr9:18292124-18317442	1040	2016	1096	1398	1846	1306	1732	1321	3259	2625	3227	1748	1670	1491	1753	1373
ENSMUSG00000001783	Rtcb	chr10:85938636-85957823	2697	3934	3166	2919	6776	3161	6436	3325	6117	4061	8413	3082	6211	3162	5742	3217
ENSMUSG00000001785	Pwp1	chr10:85829493-85889096	1055	1857	1045	1224	2143	1269	2030	1156	3612	2656	3716	1640	2142	1559	2060	1305
ENSMUSG00000001786	Fbxo7	chr10:86021971-86051873	134	206	186	291	334	240	462	266	193	126	383	158	284	174	361	232
ENSMUSG00000001794	Capns1	chr7:30186941-30198811	1368	2051	1558	1594	3275	1728	3142	1606	3246	1927	5022	1967	3604	1752	4105	1942
ENSMUSG00000001802	Lrp3	chr7:35200877-35215498	473	852	314	495	1482	634	987	606	1520	1406	1696	890	1573	888	1344	901
ENSMUSG00000001804	Dsg4	chr18:20436174-20471821	0	0	0	0	0	0	3	3	0	0	0	0	1	0	0	0
ENSMUSG00000001815	Evx2	chr2:74652990-74659557	0	0	0	37	430	36	7	43	4	4	583	964	1450	1426	940	1555
ENSMUSG00000001819	Hoxd13	chr2:74668309-74671599	10	15	249	549	6771	579	381	382	212	136	11619	10926	20668	15356	13929	17092
ENSMUSG00000001823	Hoxd12	chr2:74675012-74677705	4	1	239	297	3932	251	164	115	9	8	9183	4985	13218	6699	5905	6582
ENSMUSG00000001827	Folr1	chr7:101858330-101870788	2	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0
ENSMUSG00000001829	Clpb	chr7:101663632-101795506	834	1054	719	755	1452	742	1243	675	1322	781	1952	601	1324	634	1403	713
ENSMUSG00000001833	Sept7	chr9:25252438-25308571	1537	3337	1575	2394	3364	2329	2847	2409	4290	3534	4920	3112	3739	3141	3374	3308
ENSMUSG00000001844	Zdhhc4	chr5:143316488-143329256	236	372	284	409	614	345	576	356	478	395	736	323	548	303	623	396
ENSMUSG00000001847	Rac1	chr5:143503633-143528036	3299	5612	4049	4677	8606	4480	9097	5017	9301	6783	11613	5723	8733	5785	9845	5779
ENSMUSG00000001855	Nup214	chr2:31974435-32053975	1622	2560	1970	1990	3769	2101	3548	2344	3882	2634	5304	2127	3476	1994	3751	2009
ENSMUSG00000001864	Aif1l	chr2:31950138-31973442	1063	1718	1120	1202	2682	1091	1527	895	3755	2374	5847	2429	3909	2353	3724	2366
ENSMUSG00000001865	Cpa3	chr3:20215619-20242181	0	1	0	0	8	2	8	0	0	1	0	8	21	7	49	31
ENSMUSG00000001870	Ltbp1	chr17:75005567-75391767	608	690	901	1121	6198	1709	3324	1822	783	376	3078	2937	7109	4427	6335	3419
ENSMUSG00000001891	Ugp2	chr11:21321137-21371201	360	616	410	590	999	714	1068	862	993	710	1163	699	1047	808	905	763
ENSMUSG00000001901	Kcnh6	chr11:106008123-106034549	0	0	1	0	2	1	3	2	0	0	1	0	0	0	0	0
ENSMUSG00000001909	Trmt1	chr8:84686338-84699808	563	979	646	875	1464	862	1394	866	1957	1253	1839	884	1366	730	1240	717
ENSMUSG00000001910	Nacc1	chr8:84670482-84687862	2752	4737	3634	3422	6070	3255	5974	2936	6012	4866	9100	3762	5635	3640	3911	2810
ENSMUSG00000001911	Nfix	chr8:84704711-84800344	0	0	1	6	126	14	175	37	6	3	57	24	472	114	3904	887
ENSMUSG00000001918	Slc1a5	chr7:16781339-16798274	479	754	493	453	1168	465	924	442	2176	1462	2496	963	1410	905	1430	860
ENSMUSG00000001924	Uba1	chrX:20658325-20683179	8110	11731	9599	8644	19445	8991	18028	9117	19907	12477	28618	10154	21072	10204	23972	10877
ENSMUSG00000001930	Vwf	chr6:125546773-125686679	5	17	11	10	8	7	2	0	84	52	134	80	307	72	192	115
ENSMUSG00000001942	Siae	chr9:37555697-37649655	127	148	103	118	162	124	164	102	114	90	200	69	150	69	185	127
ENSMUSG00000001943	Vsig2	chr9:37539254-37544205	0	1	2	0	4	0	3	1	9	6	2	5	7	7	18	10
ENSMUSG00000001946	Esam	chr9:37528077-37538319	15	11	4	13	8	0	9	2	700	372	602	241	705	261	629	350
ENSMUSG00000001948	Spa17	chr9:37603289-37613722	14	19	23	22	45	28	51	29	20	22	85	27	50	15	29	18
ENSMUSG00000001962	Fam50a	chrX:74313032-74320149	368	557	495	564	972	468	776	464	869	653	1675	613	1101	666	999	604
ENSMUSG00000001964	Emd	chrX:74254686-74261548	1017	1690	1289	1422	2621	1409	2259	1376	2321	1412	3011	1366	2592	1410	2491	1449
ENSMUSG00000001983	Taco1	chr11:106066060-106073612	189	330	254	263	445	261	521	273	609	388	758	278	450	278	465	310
ENSMUSG00000001985	Grik3	chr4:125490699-125714173	15	27	6	27	14	18	7	5	40	27	9	3	1	1	15	3
ENSMUSG00000001986	Gria3	chrX:41401127-41678601	125	286	7	29	32	20	67	33	99	132	17	7	18	15	83	48
ENSMUSG00000001988	Npas1	chr7:16455720-16476780	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001995	Sipa1l2	chr8:125418062-125569808	316	503	508	692	1884	1123	1540	1081	1115	1050	2113	923	1878	918	3435	1547
ENSMUSG00000001998	Ap4e1	chr2:127008723-127067909	223	549	194	428	325	392	344	387	477	511	376	336	237	328	209	306
ENSMUSG00000001999	Blvra	chr2:127070666-127097084	130	159	181	194	464	249	555	272	257	165	391	199	398	209	454	208
ENSMUSG00000002006	Pdzd4	chrX:73793358-73824969	92	175	159	210	441	296	494	296	145	126	214	132	433	194	661	387
ENSMUSG00000002007	Srpk3	chrX:73774404-73778925	0	0	0	1	0	1	0	0	0	1	0	1	0	1	3	0
ENSMUSG00000002010	Idh3g	chrX:73778962-73786897	991	1439	1177	1153	2548	1267	2546	1302	2153	1304	3137	1176	2554	1035	2486	1240
ENSMUSG00000002012	Pnck	chrX:73655993-73660117	32	48	64	88	206	134	255	172	8	1	41	35	105	43	207	122
ENSMUSG00000002014	Ssr4	chrX:73787027-73790826	469	630	649	839	1147	695	1149	483	856	364	886	365	749	341	785	374
ENSMUSG00000002015	Bcap31	chrX:73686177-73716175	943	1260	1095	1138	1735	1070	1920	1017	2045	1118	2173	823	1383	787	1630	802
ENSMUSG00000002017	Fam98a	chr17:75537085-75551946	457	1024	510	617	1012	621	817	641	1372	1456	1796	838	980	744	841	736
ENSMUSG00000002020	Ltbp2	chr12:84783211-84876532	1	4	1	4	26	7	46	35	8	5	10	4	6	5	105	15
ENSMUSG00000002028	Kmt2a	chr9:44803354-44881296	888	2964	1067	3004	2597	2476	1706	2797	1367	2234	2456	2199	2466	2605	1984	3016
ENSMUSG00000002031	Ift46	chr9:44772909-44793447	753	1155	791	990	1948	1060	1897	1028	1418	859	1991	838	1818	889	2075	1024
ENSMUSG00000002032	Tmem25	chr9:44793774-44799307	6	18	12	18	21	20	22	19	6	4	14	13	19	12	23	30
ENSMUSG00000002033	Cd3g	chr9:44969571-44980431	2	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2
ENSMUSG00000002043	Trappc6a	chr7:19508711-19516145	299	362	471	325	729	412	826	315	356	138	563	153	347	99	425	179
ENSMUSG00000002052	Supt6	chr11:78206745-78245987	2463	4215	2706	3373	6835	3603	5663	3703	5517	4650	10603	3938	7523	3928	7197	4443
ENSMUSG00000002055	Spag5	chr11:78301528-78322457	1030	2234	930	1841	2458	1523	1414	1518	2621	2314	4474	2501	3505	2516	2992	2392
ENSMUSG00000002057	Foxn1	chr11:78357576-78386558	4	16	15	12	5	4	47	10	0	0	1	2	0	1	0	0
ENSMUSG00000002058	Unc119	chr11:78343481-78349164	581	904	750	846	1731	875	1393	836	1316	662	1976	823	1577	839	1410	842
ENSMUSG00000002059	Rab34	chr11:78188429-78192193	448	672	551	772	1427	876	1271	739	1576	944	2105	913	1320	851	1263	782
ENSMUSG00000002064	Sdf2	chr11:78245745-78255496	407	466	649	737	1048	718	1160	598	614	313	702	275	682	315	777	439
ENSMUSG00000002068	Ccne1	chr7:38097983-38107534	874	1615	719	718	1164	601	792	530	4712	3276	3052	1346	1594	1130	1312	851
ENSMUSG00000002076	Hsf2bp	chr17:31944768-32034508	6	5	2	3	6	5	6	5	5	5	5	3	6	7	1	3
ENSMUSG00000002083	Bbc3	chr7:16308392-16318205	48	69	60	75	132	67	114	64	154	104	219	114	141	84	126	92
ENSMUSG00000002100	Mybpc3	chr2:91118143-91136516	0	7	0	1	0	0	0	0	24	19	10	5	9	6	0	0
ENSMUSG00000002102	Psmc3	chr2:91054008-91066369	3243	4268	3259	3078	6977	2834	5894	2775	8092	4119	10183	3697	7398	3523	7200	3290
ENSMUSG00000002103	Acp2	chr2:91202884-91214098	552	901	766	954	1302	820	857	664	1016	789	1846	859	1508	875	1714	1066
ENSMUSG00000002104	Rapsn	chr2:91035619-91045729	1	3	0	3	11	4	4	5	2	0	1	0	3	2	2	0
ENSMUSG00000002105	Slc39a13	chr2:91061790-91070417	52	85	129	184	280	169	222	139	139	141	359	194	350	207	420	275
ENSMUSG00000002107	Celf2	chr2:6539693-7396198	278	597	409	569	579	441	745	548	205	235	187	152	423	225	456	399
ENSMUSG00000002108	Nr1h3	chr2:91184060-91195151	6	14	6	13	28	10	7	8	33	14	37	12	63	19	45	26
ENSMUSG00000002109	Ddb2	chr2:91211602-91236982	44	147	47	220	105	170	108	229	37	61	42	60	85	73	82	121
ENSMUSG00000002111	Spi1	chr2:91082389-91115756	2	0	0	1	30	2	3	0	6	4	53	25	71	30	93	29
ENSMUSG00000002129	Sf3a1	chr11:4160349-4182541	3680	5586	4330	4148	9770	4079	8261	4165	10830	7296	17879	6243	11882	6003	13315	5756
ENSMUSG00000002147	Stat6	chr10:127642985-127660957	145	254	208	271	600	346	1011	502	349	224	587	310	488	280	561	327
ENSMUSG00000002190	Clgn	chr8:83389866-83428552	1	4	0	1	6	0	2	0	22	10	35	17	21	29	4	7
ENSMUSG00000002204	Napsa	chr7:44572379-44586862	1	1	0	0	6	1	0	1	0	0	3	1	5	0	4	1
ENSMUSG00000002205	Vrk3	chr7:44748412-44777515	664	873	512	626	1211	634	1021	566	1174	579	1791	627	1370	638	1171	693
ENSMUSG00000002210	Smg9	chr7:24399618-24422778	348	521	271	407	718	411	706	459	599	499	789	395	619	334	470	399
ENSMUSG00000002221	Paxip1	chr5:27740079-27791550	605	1768	867	1421	1696	1331	1453	1364	1462	1882	2263	1563	1786	1663	1140	1539
ENSMUSG00000002222	Rmnd5a	chr6:71388633-71440637	1842	4093	2424	3575	4357	3883	4153	3776	2248	2450	3010	2210	2593	2276	2770	2845
ENSMUSG00000002227	Mov10	chr3:104794835-104818563	545	823	801	769	1576	911	1788	1034	1134	582	2688	815	1697	859	2134	1107
ENSMUSG00000002228	Ppm1j	chr3:104781055-104786018	6	34	10	34	15	20	26	23	31	21	22	14	20	21	37	11
ENSMUSG00000002233	Rhoc	chr3:104788374-104794459	278	332	350	409	754	387	486	243	1730	769	2214	890	1557	749	1740	845
ENSMUSG00000002240	Prr27	chr5:87825685-87846387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002249	Tead3	chr17:28331670-28350805	904	1690	1327	2071	1875	1805	2380	1759	238	259	891	463	835	480	1199	704
ENSMUSG00000002250	Ppard	chr17:28232753-28301469	353	531	517	521	807	465	800	429	593	564	1397	618	921	548	944	610
ENSMUSG00000002257	Def6	chr17:28207777-28228608	83	95	192	232	435	187	454	221	107	52	530	145	265	107	272	139
ENSMUSG00000002265	Peg3	chr7:6703891-6730421	19345	30550	14485	19369	19811	16596	14627	14999	42461	40849	37131	12884	8644	5983	14045	6151
ENSMUSG00000002266	Zim1	chr7:6671268-6696450	1553	3909	1862	4481	1326	2342	664	1948	458	834	152	171	68	75	40	64
ENSMUSG00000002274	Metrn	chr17:25794570-25797136	728	1050	234	236	618	228	409	202	4242	2324	1261	447	993	399	1060	563
ENSMUSG00000002279	Lmf1	chr17:25579173-25662826	280	291	328	267	459	279	504	272	783	407	321	127	352	144	648	250
ENSMUSG00000002280	Narfl	chr17:25773775-25783332	211	316	209	277	416	272	498	274	578	286	624	285	421	213	419	233
ENSMUSG00000002289	Angptl4	chr17:33773749-33781575	85	78	123	103	488	168	383	202	330	162	997	340	1015	495	1255	782
ENSMUSG00000002297	Dbf4	chr5:8396972-8422716	797	1802	877	1342	1597	1212	1298	1157	2119	2071	2436	1699	1554	1626	1494	1375
ENSMUSG00000002307	Daxx	chr17:33909413-33915589	852	1267	996	978	1734	930	1560	889	1973	1252	2868	1048	2046	1106	1710	1070
ENSMUSG00000002308	Cd320	chr17:33843090-33849774	527	639	794	702	868	521	895	406	1198	544	1027	364	660	315	573	328
ENSMUSG00000002319	Ipo4	chr14:55625399-55635684	1524	2510	1536	1705	3411	1636	3242	1573	5590	3862	6383	2459	3844	2193	3522	1864
ENSMUSG00000002320	Tm9sf1	chr14:55635964-55643806	608	1165	757	1130	1379	1078	1388	982	1004	848	1258	864	1217	848	1204	1013
ENSMUSG00000002324	Rec8	chr14:55618036-55625395	41	73	41	48	26	40	8	11	17	15	22	19	33	6	74	34
ENSMUSG00000002325	Irf9	chr14:55603570-55610030	35	179	51	235	161	193	145	216	52	126	85	168	119	156	162	205
ENSMUSG00000002326	Gmpr2	chr14:55672234-55679200	354	538	368	431	784	450	784	453	1005	573	1059	466	840	468	791	515
ENSMUSG00000002329	Mdp1	chr14:55657878-55660508	200	434	282	427	628	447	454	438	585	449	657	437	641	474	568	544
