gene_id	gene_short_name	locus	E9.5_l2fc	E9.5_padj	E10.5_l2fc	E10.5_padj	E11.5_l2fc	E11.5_padj	E12.5_l2fc	E12.5_padj	is.ECT	is.MES	is.never.signif	status
ENSMUSG00000001021	S100a3	chr3:90584658-90602702	-9.80388061129772	3.48914014653068e-09	-7.80591626637842	1.70667773231216e-06	-5.32126875537881	0.0359608416529802	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001023	S100a5	chr3:90608522-90611780	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001025	S100a6	chr3:90612881-90614414	-4.65830160411092	1.64757650123431e-24	-4.50376984895175	5.87327962647779e-31	-4.35169193896502	2.06242981493661e-20	-3.1422981128371	4.31537396791072e-10	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001027	Scn4a	chr11:106318591-106349389	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001029	Icam2	chr11:106377655-106388075	7.38453632309155	1.11387737254734e-09	6.64286231229457	1.49192441949454e-07	8.66928507087274	6.02295447816713e-08	6.19113037680778	4.62247523179375e-12	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001034	Mapk7	chr11:61488811-61494296	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001036	Epn2	chr11:61517248-61579687	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001039	B9d1	chr11:61505143-61512931	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001052	Sec24b	chr3:129982758-130060907	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001053	N4bp3	chr11:51643062-51650842	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001054	Rmnd5b	chr11:51623672-51635896	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001056	Nhp2	chr11:51619734-51623714	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001062	Vps9d1	chr8:123242355-123254348	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001065	Zfp276	chr8:123254194-123269745	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001076	C1ql4	chr15:99084085-99087817	-6.77431880092814	0.000267104243719577	-5.27399527190849	0.0288484921258702	NA	NA	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001082	Mfsd10	chr5:34633641-34637212	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001089	Luzp1	chr4:136469760-136554780	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001095	Slc13a2	chr11:78397086-78422217	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001098	Kctd10	chr5:114363566-114380508	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001100	Poldip2	chr11:78512192-78522736	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001103	Sebox	chr11:78503446-78505081	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001105	Ift20	chr11:78536360-78541737	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001119	Col6a1	chr10:76708791-76726168	NA	NA	2.31672231888678	9.54217523743813e-07	2.07104575987209	0.000404052776650469	3.71586020102456	2.47882759594045e-12	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001120	Pcbp3	chr10:76761856-76961887	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001123	Lgals9	chr11:78962973-78984946	NA	NA	NA	NA	NA	NA	3.68985581991861	0.000331200893117997	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001127	Araf	chrX:20848542-20860519	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001128	Cfp	chrX:20925453-20931555	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001131	Timp1	chrX:20870165-20874735	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001134	Uxt	chrX:20951661-20962017	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001138	Cnnm3	chr1:36511866-36528237	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001143	Lman2l	chr1:36419870-36445271	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001150	Mcm3ap	chr10:76468926-76515857	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001151	Pcnt	chr10:76351262-76442786	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001155	Ftcd	chr10:76575647-76589561	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001156	Mxd1	chr6:86647041-86669161	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001157	Gmcl1	chr6:86691767-86733383	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001158	Snrnp27	chr6:86675150-86684522	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001166	Oas1c	chr5:120800193-120812514	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001168	Oas1h	chr5:120861420-120873506	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001173	Ocrl	chrX:47912386-47965868	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001175	Calm1	chr12:100199434-100209814	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001211	Agpat3	chr10:78269177-78352489	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001225	Slc26a3	chr12:31390870-31473917	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001227	Sema6b	chr17:56123084-56140343	2.75800666154352	1.72006829578664e-05	NA	NA	2.11062664627553	0.0230910673748845	2.96919917549197	0.000268350819614728	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001228	Uhrf1	chr17:56303320-56323486	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001229	Dpp9	chr17:56186816-56218889	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001240	Ramp2	chr11:101246027-101248250	4.25955359068042	7.71444247081281e-12	4.9310732433476	7.74346274620424e-18	3.89303197902933	1.44397261041349e-06	6.0384907604612	8.17722286807407e-18	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001247	Lsr	chr7:30957769-30973464	-3.26935311217682	5.892669966243e-24	-2.38159860013274	3.73180422661202e-18	-1.98651663124377	3.74723889962465e-08	-1.51725242474195	0.000384435584852459	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001248	Gramd1a	chr7:31130126-31155896	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001249	Hpn	chr7:31098724-31115290	-4.84798539070156	1.00709068981151e-28	-5.54877820978029	3.47005915901265e-29	-4.70409477382478	1.76099448604679e-19	-4.65489770964027	9.06537407573441e-16	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001260	Gabrg1	chr5:70751046-70842617	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001270	Ckb	chr12:111669360-111672338	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001280	Sp1	chr15:102406142-102436404	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001281	Itgb7	chr15:102215994-102231944	-2.34176510263423	0.00964315724761463	NA	NA	NA	NA	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001285	Myg1	chr15:102331708-102338139	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001288	Rarg	chr15:102234937-102257517	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001289	Pfdn5	chr15:102326115-102331873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001300	Efnb2	chr8:8617433-8661242	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001305	Rrp15	chr1:186720977-186749358	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001313	Rnd2	chr11:101468174-101471853	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001323	Srr	chr11:74906358-74925948	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001333	Sync	chr4:129287616-129308559	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001334	Fndc5	chr4:129136998-129144593	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001348	Acp5	chr9:22126726-22135711	NA	NA	1.66863806141661	0.0010891833886499	NA	NA	NA	NA	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001349	Cnn1	chr9:22099215-22109630	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001366	Fbxo9	chr9:78081498-78109065	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001376	Vps50	chr6:3498381-3603531	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001380	Hars	chr18:36766529-36783205	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001383	Zmat2	chr18:36793922-36799660	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001403	Ube2c	chr2:164769897-164778822	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001415	Smg5	chr3:88336259-88362338	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001416	Cct3	chr3:88297115-88321767	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001418	Glmp	chr3:88325022-88331313	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001419	Mef2d	chr3:88142371-88172086	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001420	Tmem79	chr3:88328654-88336148	NA	NA	-2.60817641149497	3.12307148893011e-09	-2.04768221595351	0.000392746849884895	-3.15778201010076	6.6543074587343e-12	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001424	Snd1	chr6:28475138-28935162	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001435	Col18a1	chr10:77052177-77166548	-3.07834211983667	8.63412158341985e-27	-3.30849992757022	9.06451360940719e-21	-2.85389824236486	4.50646679925817e-16	-3.21626736962295	1.92529689276399e-17	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001436	Slc19a1	chr10:77032240-77061002	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001440	Kpnb1	chr11:97159713-97187881	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001441	Npepps	chr11:97205841-97280638	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001444	Tbx21	chr11:97098070-97115331	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001445	Mrpl10	chr11:97041559-97049213	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001467	Cyp51	chr5:4081144-4104746	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001472	Tcf25	chr8:123373752-123403835	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001473	Tubb6	chr18:67390716-67402748	NA	NA	-2.5871380144712	9.80570742559182e-14	NA	NA	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001482	Def8	chr8:123423526-123463270	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001493	Meox1	chr11:101877509-101894374	-1.65975843125813	2.50979408967993e-06	-4.82697254792114	1.25336174893785e-18	-2.43853760269349	0.000410345107900762	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001494	Sost	chr11:101962457-101967015	-6.26511357034946	1.36066172807305e-38	-6.20926669360888	5.46840924638529e-37	-5.6300067916986	1.37251587104964e-45	-6.78589080034053	1.70664468906614e-34	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001496	Nkx2-1	chr12:56531957-56536908	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001497	Pax9	chr12:56691766-56712822	NA	NA	2.47958748386537	0.01999962641824	3.76445720889033	1.60258399640087e-08	6.26410271076658	7.32277827063028e-15	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001504	Irx2	chr13:72628819-72634198	-1.81018993212417	0.000807985803325541	-5.1851510386676	3.54335215980766e-25	-3.88863852162407	1.21322152079217e-10	-1.75823508784271	0.00122060068818725	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001506	Col1a1	chr11:94936223-94953042	NA	NA	NA	NA	NA	NA	3.47488757706027	3.27360626600477e-08	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001507	Itga3	chr11:95044473-95076801	-5.6094288770221	1.26425792520081e-84	-5.5725294340578	7.33376295126074e-64	-5.1297865899476	1.2832760622735e-44	-5.7232160273792	2.17571681633542e-49	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001508	Sgca	chr11:94962790-94976327	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001510	Dlx3	chr11:95120118-95125296	-7.49522537688303	1.93521993248633e-91	-6.47363651291045	3.45303182146666e-64	-5.17878545118344	3.33205835765651e-26	-4.16568113155664	1.71883264313534e-14	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001517	Foxm1	chr6:128362966-128376146	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001518	Itfg2	chr6:128409443-128424931	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001520	Nrip2	chr6:128399295-128408932	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001521	Tulp3	chr6:128321160-128355851	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001524	Gtf2h4	chr17:35667729-35673739	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001525	Tubb5	chr17:35833920-35838306	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001542	Ell2	chr13:75706756-75772364	-1.81404993514621	1.31779276605982e-07	-2.70396844073025	2.39818980581836e-12	-2.27904256382219	3.47389419124754e-08	-2.10046118474871	4.62494279342316e-07	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001552	Jup	chr11:100370618-100397749	-2.50276269714156	3.23880121711169e-18	-2.55385305547329	1.32081374036165e-16	-2.32112653347352	1.80930743389715e-09	-2.56150122466181	1.47234311953121e-10	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001555	Fkbp10	chr11:100415696-100424824	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001558	Klhl10	chr11:100441916-100457022	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001566	Mnx1	chr5:29473033-29478470	NA	NA	5.56491660431715	1.58777050983015e-06	NA	NA	NA	NA	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001569	Nom1	chr5:29434663-29457843	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001576	Ergic1	chr17:26561488-26656931	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001583	Tnk1	chr11:69851004-69858730	-5.83649743739199	1.97307237586234e-10	-6.19127830285023	7.22016075802918e-16	-4.79483527705807	9.91311183148755e-11	-6.1120738110647	1.86385785004222e-21	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001588	Acap1	chr11:69881566-69895539	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001604	Tcea3	chr4:136247951-136274898	-3.37129655197664	2.31818094532912e-07	-3.55321990111475	3.18882590649084e-09	-2.61460584959189	3.56860543279927e-05	-3.44839653093782	2.01525131831465e-07	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001622	Csn3	chr5:87925578-87932665	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001627	Ifrd1	chr12:40201566-40248504	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001630	Stk38l	chr6:146724994-146778812	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001632	Brpf1	chr6:113307136-113324860	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001642	Akr1b3	chr6:34303933-34317478	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001655	Hoxc13	chr15:102921102-102928814	-5.73511963723493	0.0108941275120867	-7.00822156857933	2.80132901037531e-34	-5.7726839670591	7.88171052238853e-48	-10.5614097468516	3.24550621499245e-30	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001656	Hoxc11	chr15:102954426-102957708	NA	NA	-5.31337713818673	4.62186236908749e-05	-5.34106010666056	1.2759552627128e-16	-8.74794711283633	1.05950541750261e-24	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001657	Hoxc8	chr15:102990606-102993821	-4.21353931292177	1.73339845184145e-40	-7.17683730649146	9.48053996275924e-62	-6.33134737592721	2.18034550422478e-21	-9.76118604713273	9.69623284030879e-09	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001661	Hoxc6	chr15:103009572-103011881	NA	NA	-4.04504238400174	2.76857678591403e-19	-5.97918381077295	3.8566520270173e-17	-6.55191971074937	2.92608589810274e-11	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001663	Gstt1	chr10:75783812-75798584	NA	NA	NA	NA	NA	NA	5.1230835348362	1.26017266434793e-09	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001665	Gstt3	chr10:75774114-75781414	-3.20696037058076	1.08794229833213e-06	-2.30941575892305	0.00039832207222273	NA	NA	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001666	Ddt	chr10:75771229-75773414	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001670	Tat	chr8:109990436-109999803	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001672	Marveld3	chr8:109947913-109962203	-5.1639837408371	0.00279468816961956	-6.26461186173819	2.80665695118756e-08	-5.31810968505033	3.51416176580893e-06	-4.72489378420112	4.65244463636065e-09	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001674	Ddx18	chr1:121553834-121567989	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001687	Ubl3	chr5:148504634-148552789	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001700	Gramd3	chr18:56432131-56503792	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001707	Eef1e1	chr13:38644206-38659058	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001729	Akt1	chr12:112653820-112674884	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001739	Cldn15	chr5:136966615-136975858	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001741	Il16	chr7:83642824-83739937	NA	NA	2.5370641833577	0.00176619005520828	2.74608242293127	0.000752949666404287	4.85992695067536	2.70048425125747e-08	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001750	Tcirg1	chr19:3896049-3907133	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001751	Naglu	chr11:101070011-101077672	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001755	Coasy	chr11:101082564-101086619	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001761	Smo	chr6:29735693-29761365	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001763	Tspan33	chr6:29694221-29718559	NA	NA	1.90382218981595	0.000133945952413513	NA	NA	NA	NA	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001767	Crnkl1	chr2:145917478-145935014	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001768	Rin2	chr2:145784733-145887616	-1.56741469076832	2.26996426239391e-05	-2.44732422624054	2.98426432912025e-11	NA	NA	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000001773	Folh1	chr7:86718976-86775943	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001774	Chordc1	chr9:18292124-18317442	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001783	Rtcb	chr10:85938636-85957823	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001785	Pwp1	chr10:85829493-85889096	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001786	Fbxo7	chr10:86021971-86051873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001794	Capns1	chr7:30186941-30198811	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001802	Lrp3	chr7:35200877-35215498	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001804	Dsg4	chr18:20436174-20471821	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001815	Evx2	chr2:74652990-74659557	NA	NA	NA	NA	NA	NA	5.44146124458059	0.000617493793095199	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001819	Hoxd13	chr2:74668309-74671599	3.24780354279309	8.86350363564188e-08	4.30077841976089	4.14186783892234e-30	2.58771046305092	0.000979592434933743	5.28409763260992	5.16218402862118e-44	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001823	Hoxd12	chr2:74675012-74677705	NA	NA	4.01926109185095	1.00282589080647e-56	NA	NA	5.45698248423598	6.6311426456399e-56	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001827	Folr1	chr7:101858330-101870788	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001829	Clpb	chr7:101663632-101795506	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001833	Sept7	chr9:25252438-25308571	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001844	Zdhhc4	chr5:143316488-143329256	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001847	Rac1	chr5:143503633-143528036	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001855	Nup214	chr2:31974435-32053975	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001864	Aif1l	chr2:31950138-31973442	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001865	Cpa3	chr3:20215619-20242181	NA	NA	NA	NA	NA	NA	3.37910201859774	0.0235041403086365	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001870	Ltbp1	chr17:75005567-75391767	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001891	Ugp2	chr11:21321137-21371201	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001901	Kcnh6	chr11:106008123-106034549	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001909	Trmt1	chr8:84686338-84699808	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001910	Nacc1	chr8:84670482-84687862	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001911	Nfix	chr8:84704711-84800344	NA	NA	2.84806121902225	0.0439509591442683	2.18551062097678	0.0302409653691792	4.41602201031612	1.89653707877805e-12	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001918	Slc1a5	chr7:16781339-16798274	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001924	Uba1	chrX:20658325-20683179	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001930	Vwf	chr6:125546773-125686679	2.1735994457752	0.0224148398945713	2.64665056569789	0.000398750817935307	4.55370521936218	2.0768251094211e-08	7.18605253302987	1.19751387012897e-08	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000001942	Siae	chr9:37555697-37649655	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000001943	Vsig2	chr9:37539254-37544205	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
